operation,va util,total cycle,compute cycle,io cycle,current cycle,memory bw,sram occupancy,sa util
q projection,-1,187232,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,188352,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,191648,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,192768,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,196064,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,197184,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,200480,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,201600,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,204896,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,206016,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
