operation,va util,total cycle,compute cycle,io cycle,current cycle,memory bw,sram occupancy,sa util
q projection,-1,15264,144,144,144,100,100.000,1.3961605584642234
q projection,-1,15408,144,144,144,100,100.000,1.3961605584642234
q projection,-1,15552,144,144,144,100,100.000,1.3961605584642234
q projection,-1,15696,144,144,144,100,100.000,1.3961605584642234
q projection,-1,15840,144,144,144,100,100.000,1.3961605584642234
q projection,-1,15984,144,144,144,100,100.000,1.3961605584642234
q projection,-1,16128,144,144,144,100,100.000,1.3961605584642234
q projection,-1,16272,144,144,144,100,100.000,1.3961605584642234
q projection,-1,16416,144,144,144,100,100.000,1.3961605584642234
q projection,-1,16560,144,144,144,100,100.000,1.3961605584642234
q projection,-1,16704,144,144,144,100,100.000,1.3961605584642234
q projection,-1,16848,144,144,144,100,100.000,1.3961605584642234
q projection,-1,16992,144,144,144,100,100.000,1.3961605584642234
q projection,-1,17136,144,144,144,100,100.000,1.3961605584642234
q projection,-1,17280,144,144,144,100,100.000,1.3961605584642234
q projection,-1,17424,144,144,144,100,100.000,1.3961605584642234
q projection,-1,17568,144,144,144,100,100.000,1.3961605584642234
q projection,-1,17712,144,144,144,100,100.000,1.3961605584642234
q projection,-1,17856,144,144,144,100,100.000,1.3961605584642234
q projection,-1,18000,144,144,144,100,100.000,1.3961605584642234
q projection,-1,18144,144,144,144,100,100.000,1.3961605584642234
q projection,-1,18288,144,144,144,100,100.000,1.3961605584642234
q projection,-1,18432,144,144,144,100,100.000,1.3961605584642234
q projection,-1,18577,145,145,145,100,100.000,1.3961605584642234
q projection,-1,18722,145,145,145,100,100.000,1.3961605584642234
q projection,-1,18867,145,145,145,100,100.000,1.3961605584642234
q projection,-1,19012,145,145,145,100,100.000,1.3961605584642234
q projection,-1,19157,145,145,145,100,100.000,1.3961605584642234
q projection,-1,19302,145,145,145,100,100.000,1.3961605584642234
q projection,-1,19447,145,145,145,100,100.000,1.3961605584642234
q projection,-1,19592,145,145,145,100,100.000,1.3961605584642234
q projection,-1,19737,145,145,145,100,100.000,1.3961605584642234
q projection,-1,19882,145,145,145,100,100.000,1.3961605584642234
q projection,-1,20027,145,145,145,100,100.000,1.3961605584642234
q projection,-1,20172,145,145,145,100,100.000,1.3961605584642234
q projection,-1,20317,145,145,145,100,100.000,1.3961605584642234
q projection,-1,20462,145,145,145,100,100.000,1.3961605584642234
q projection,-1,20607,145,145,145,100,100.000,1.3961605584642234
q projection,-1,20752,145,145,145,100,100.000,1.3961605584642234
q projection,-1,20897,145,145,145,100,100.000,1.3961605584642234
q projection,-1,21042,145,145,145,100,100.000,1.3961605584642234
q projection,-1,21187,145,145,145,100,100.000,1.3961605584642234
q projection,-1,21332,145,145,145,100,100.000,1.3961605584642234
q projection,-1,21477,145,145,145,100,100.000,1.3961605584642234
q projection,-1,21622,145,145,145,100,100.000,1.3961605584642234
q projection,-1,21767,145,145,145,100,100.000,1.3961605584642234
q projection,-1,21912,145,145,145,100,100.000,1.3961605584642234
q projection,-1,22057,145,145,145,100,100.000,1.3961605584642234
q projection,-1,22202,145,145,145,100,100.000,1.3961605584642234
q projection,-1,22347,145,145,145,100,100.000,1.3961605584642234
q projection,-1,22492,145,145,145,100,100.000,1.3961605584642234
q projection,-1,22637,145,145,145,100,100.000,1.3961605584642234
q projection,-1,22782,145,145,145,100,100.000,1.3961605584642234
q projection,-1,22927,145,145,145,100,100.000,1.3961605584642234
q projection,-1,23072,145,145,145,100,100.000,1.3961605584642234
q projection,-1,23217,145,145,145,100,100.000,1.3961605584642234
q projection,-1,23362,145,145,145,100,100.000,1.3961605584642234
q projection,-1,23507,145,145,145,100,100.000,1.3961605584642234
q projection,-1,23652,145,145,145,100,100.000,1.3961605584642234
q projection,-1,23797,145,145,145,100,100.000,1.3961605584642234
q projection,-1,23942,145,145,145,100,100.000,1.3961605584642234
q projection,-1,24087,145,145,145,100,100.000,1.3961605584642234
q projection,-1,24232,145,145,145,100,100.000,1.3961605584642234
q projection,-1,24377,145,145,145,100,100.000,1.3961605584642234
q projection,-1,24522,145,145,145,100,100.000,1.3961605584642234
q projection,-1,24667,145,145,145,100,100.000,1.3961605584642234
q projection,-1,24812,145,145,145,100,100.000,1.3961605584642234
q projection,-1,24957,145,145,145,100,100.000,1.3961605584642234
